truck_id,timestamp,latitude,longitude,speed_kmh,h3_cell,zone,zone_type,restricted_violation,hour,date
TRK-009,2024-11-04 07:40:00,48.936282,2.357363,0.0,891fb474837ffff,site:site_saint_denis,site,,7,2024-11-04
TRK-009,2024-11-04 07:45:00,48.936127,2.357306,0.0,891fb474837ffff,site:site_saint_denis,site,,7,2024-11-04
TRK-009,2024-11-04 07:50:00,48.936232,2.357409,43.4,891fb474837ffff,site:site_saint_denis,site,,7,2024-11-04
TRK-009,2024-11-04 07:52:00,48.937011,2.374035,54.6,891fb474913ffff,unknown,unknown,,7,2024-11-04
TRK-009,2024-11-04 07:54:00,48.937892,2.390773,31.7,891fb4294dbffff,unknown,unknown,,7,2024-11-04
TRK-009,2024-11-04 07:56:00,48.938334,2.407795,50.3,891fb429417ffff,unknown,unknown,,7,2024-11-04
TRK-009,2024-11-04 07:58:00,48.939425,2.424418,47.3,891fb4295c3ffff,unknown,unknown,,7,2024-11-04
TRK-009,2024-11-04 08:00:00,48.939966,2.441459,39.1,891fb4295abffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:02:00,48.940812,2.458582,38.2,891fb4282c7ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:04:00,48.941577,2.475128,29.3,891fb4282afffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:06:00,48.942456,2.492117,53.6,891fb428313ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:08:00,48.942984,2.508669,35.8,891fb4283afffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:10:00,48.943905,2.525789,53.1,891fb428e13ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:12:00,48.944661,2.542438,48.8,891fb4288dbffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:14:00,48.945479,2.55889,46.2,891fb428817ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:16:00,48.946185,2.575999,33.9,891fb4289c3ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:18:00,48.94713,2.592717,28.7,891fb4289abffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:20:00,48.947639,2.609614,36.8,891fb42d4c7ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:22:00,48.948463,2.626244,26.7,891fb42d4afffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:24:00,48.949264,2.643265,29.0,891fb42d513ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:26:00,48.950273,2.659782,26.8,891fb42d5a7ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:28:00,48.950764,2.676809,49.8,891fb42c28fffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:30:00,48.951659,2.693686,47.5,891fb42c3d3ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:32:00,48.952429,2.710692,54.4,891fb42c3bbffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:34:00,48.953287,2.727068,48.3,891fb42ced7ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:36:00,48.953867,2.743735,33.9,891fb42ceabffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:38:00,48.954713,2.760638,45.2,891fb42c8d7ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:40:00,48.95553,2.777543,42.9,891fb42c8a3ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:42:00,48.956323,2.79418,53.0,891fb42c98bffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:44:00,48.956754,2.811169,32.8,891fb42c9a7ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:46:00,48.957779,2.828458,33.0,891fb55948fffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:48:00,48.958536,2.844416,29.6,891fb5595d3ffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:50:00,48.959547,2.86159,41.7,891fb5595bbffff,unknown,unknown,,8,2024-11-04
TRK-009,2024-11-04 08:52:00,48.960338,2.878445,35.7,891fb5582d7ffff,quarry:quarry_meaux,quarry,,8,2024-11-04
TRK-009,2024-11-04 08:54:00,48.960194,2.878252,0.0,891fb5582d7ffff,quarry:quarry_meaux,quarry,,8,2024-11-04
TRK-009,2024-11-04 08:59:00,48.960127,2.878185,0.0,891fb5582d7ffff,quarry:quarry_meaux,quarry,,8,2024-11-04
TRK-009,2024-11-04 09:04:00,48.96021,2.878231,0.0,891fb5582d7ffff,quarry:quarry_meaux,quarry,,9,2024-11-04
TRK-009,2024-11-04 09:09:00,48.960086,2.878211,0.0,891fb5582d7ffff,quarry:quarry_meaux,quarry,,9,2024-11-04
TRK-009,2024-11-04 09:14:00,48.960141,2.87817,0.0,891fb5582d7ffff,quarry:quarry_meaux,quarry,,9,2024-11-04
TRK-009,2024-11-04 09:19:00,48.960099,2.878206,0.0,891fb5582d7ffff,quarry:quarry_meaux,quarry,,9,2024-11-04
TRK-009,2024-11-04 09:24:00,48.959962,2.878166,0.0,891fb5582d7ffff,quarry:quarry_meaux,quarry,,9,2024-11-04
TRK-009,2024-11-04 09:29:00,48.960071,2.877882,49.6,891fb5582d7ffff,quarry:quarry_meaux,quarry,,9,2024-11-04
TRK-009,2024-11-04 09:31:00,48.95943,2.86179,54.8,891fb5595bbffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:33:00,48.958534,2.844456,38.7,891fb5595d3ffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:35:00,48.957931,2.827669,46.9,891fb55948fffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:37:00,48.957175,2.810807,29.0,891fb42c9a7ffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:39:00,48.956186,2.79432,38.2,891fb42c98bffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:41:00,48.95551,2.777878,53.9,891fb42c8a3ffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:43:00,48.954803,2.760608,43.2,891fb42c8d7ffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:45:00,48.954025,2.743895,48.1,891fb42cea3ffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:47:00,48.953293,2.727026,42.4,891fb42ced7ffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:49:00,48.952354,2.710174,27.4,891fb42c3bbffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:51:00,48.951505,2.693613,53.8,891fb42c3d3ffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:53:00,48.950942,2.676581,28.6,891fb42c28fffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:55:00,48.950274,2.659916,25.4,891fb42d5a7ffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:57:00,48.949415,2.643032,36.4,891fb42d513ffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 09:59:00,48.948644,2.626165,39.7,891fb42d4afffff,unknown,unknown,,9,2024-11-04
TRK-009,2024-11-04 10:01:00,48.947727,2.609511,47.7,891fb42d4c7ffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:03:00,48.946901,2.592597,27.0,891fb4289abffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:05:00,48.946283,2.575892,30.8,891fb4289c3ffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:07:00,48.945467,2.559041,43.8,891fb428817ffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:09:00,48.94486,2.542548,32.5,891fb4288dbffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:11:00,48.944056,2.525673,54.9,891fb428e13ffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:13:00,48.94322,2.508828,40.7,891fb428edbffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:15:00,48.942248,2.491575,53.7,891fb428313ffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:17:00,48.94153,2.475187,42.1,891fb4282afffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:19:00,48.94091,2.45776,48.6,891fb4282c7ffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:21:00,48.940379,2.441345,54.1,891fb4295abffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:23:00,48.938991,2.424782,52.8,891fb4295c3ffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:25:00,48.938377,2.407923,35.3,891fb429417ffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:27:00,48.937729,2.391145,51.2,891fb4294dbffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:29:00,48.937023,2.374512,27.0,891fb474913ffff,unknown,unknown,,10,2024-11-04
TRK-009,2024-11-04 10:31:00,48.936246,2.357736,52.1,891fb474837ffff,site:site_saint_denis,site,,10,2024-11-04
TRK-009,2024-11-04 10:33:00,48.936202,2.357664,0.0,891fb474837ffff,site:site_saint_denis,site,,10,2024-11-04
TRK-009,2024-11-04 10:38:00,48.936194,2.357407,0.0,891fb474837ffff,site:site_saint_denis,site,,10,2024-11-04
TRK-009,2024-11-04 10:43:00,48.93614,2.357373,0.0,891fb474837ffff,site:site_saint_denis,site,,10,2024-11-04
TRK-009,2024-11-04 10:48:00,48.936134,2.357376,0.0,891fb474837ffff,site:site_saint_denis,site,,10,2024-11-04
TRK-009,2024-11-04 10:53:00,48.936134,2.357288,0.0,891fb474837ffff,site:site_saint_denis,site,,10,2024-11-04
TRK-009,2024-11-04 10:58:00,48.936127,2.357487,0.0,891fb474837ffff,site:site_saint_denis,site,,10,2024-11-04
TRK-009,2024-11-04 11:03:00,48.936225,2.357545,54.9,891fb474837ffff,site:site_saint_denis,site,,11,2024-11-04
TRK-009,2024-11-04 11:05:00,48.924892,2.361605,46.0,891fb474b83ffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:07:00,48.91412,2.366145,42.1,891fb474b0fffff,depot:depot_central,depot,,11,2024-11-04
TRK-009,2024-11-04 11:09:00,48.902691,2.36925,48.2,891fb4665d3ffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:11:00,48.892016,2.373628,28.9,891fb466543ffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:13:00,48.880967,2.377908,31.3,891fb4660abffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:15:00,48.869647,2.382267,49.4,891fb46639bffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:17:00,48.858755,2.385673,49.3,891fb46630bffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:19:00,48.847381,2.390196,52.2,891fb4644a7ffff,site:site_bercy,site,,11,2024-11-04
TRK-009,2024-11-04 11:21:00,48.836465,2.39436,51.8,891fb46455bffff,site:site_bercy,site,,11,2024-11-04
TRK-009,2024-11-04 11:23:00,48.825558,2.398204,40.5,891fb464017ffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:25:00,48.814567,2.402524,38.9,891fb46406fffff,site:site_ivry,site,,11,2024-11-04
TRK-009,2024-11-04 11:27:00,48.803584,2.406433,35.5,891fb464353ffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:29:00,48.792251,2.410505,38.8,891fb465ca3ffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:31:00,48.78109,2.414459,38.4,891fb465c2bffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:33:00,48.770268,2.418711,43.6,891fb465813ffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:35:00,48.759137,2.422484,30.9,891fb46586bffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:37:00,48.748274,2.426356,30.9,891fb465a27ffff,unknown,unknown,,11,2024-11-04
TRK-009,2024-11-04 11:39:00,48.736942,2.431026,49.6,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,11,2024-11-04
TRK-009,2024-11-04 11:41:00,48.736966,2.430894,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,11,2024-11-04
TRK-009,2024-11-04 11:46:00,48.736993,2.430903,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,11,2024-11-04
TRK-009,2024-11-04 11:51:00,48.736813,2.430755,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,11,2024-11-04
TRK-009,2024-11-04 11:56:00,48.736985,2.430903,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,11,2024-11-04
TRK-009,2024-11-04 12:01:00,48.737156,2.430854,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,12,2024-11-04
TRK-009,2024-11-04 12:06:00,48.737051,2.430949,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,12,2024-11-04
TRK-009,2024-11-04 12:11:00,48.737145,2.430933,48.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,12,2024-11-04
TRK-009,2024-11-04 12:13:00,48.747856,2.42611,34.7,891fb465a27ffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:15:00,48.758817,2.421426,26.4,891fb465ab7ffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:17:00,48.769892,2.416809,53.6,891fb46581bffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:19:00,48.780775,2.41218,32.8,891fb465c2bffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:21:00,48.791961,2.407697,37.0,891fb465cbbffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:23:00,48.802683,2.403033,28.2,891fb464353ffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:25:00,48.813636,2.398586,51.3,891fb46406bffff,site:site_ivry,site,,12,2024-11-04
TRK-009,2024-11-04 12:27:00,48.824719,2.393606,32.8,891fb46401bffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:29:00,48.835716,2.389044,30.8,891fb464093ffff,site:site_bercy,site,,12,2024-11-04
TRK-009,2024-11-04 12:31:00,48.846416,2.384311,33.9,891fb4644a3ffff,site:site_bercy,site,,12,2024-11-04
TRK-009,2024-11-04 12:33:00,48.857577,2.37998,51.1,891fb466353ffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:35:00,48.868364,2.37533,50.7,891fb46606fffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:37:00,48.879364,2.370586,52.1,891fb466003ffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:39:00,48.890395,2.365865,28.2,891fb466093ffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:41:00,48.901217,2.36184,48.5,891fb4664afffff,unknown,unknown,,12,2024-11-04
TRK-009,2024-11-04 12:43:00,48.912326,2.356958,52.6,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-04
TRK-009,2024-11-04 12:45:00,48.912301,2.356603,0.0,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-04
TRK-009,2024-11-04 12:50:00,48.912299,2.356726,0.0,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-04
TRK-009,2024-11-04 12:55:00,48.912158,2.356648,0.0,891fb474b57ffff,depot:depot_central,depot,,12,2024-11-04
TRK-009,2024-11-04 13:00:00,48.912227,2.356564,0.0,891fb474b57ffff,depot:depot_central,depot,,13,2024-11-04
TRK-009,2024-11-04 13:05:00,48.91215,2.356636,0.0,891fb474b57ffff,depot:depot_central,depot,,13,2024-11-04
TRK-009,2024-11-04 13:10:00,48.912402,2.356584,0.0,891fb474b57ffff,depot:depot_central,depot,,13,2024-11-04
TRK-009,2024-11-04 13:15:00,48.912349,2.356619,0.0,891fb474b57ffff,depot:depot_central,depot,,13,2024-11-04
TRK-009,2024-11-05 07:00:00,48.912355,2.356677,31.5,891fb474b57ffff,depot:depot_central,depot,,7,2024-11-05
TRK-009,2024-11-05 07:02:00,48.900055,2.361246,39.2,891fb4664afffff,unknown,unknown,,7,2024-11-05
TRK-009,2024-11-05 07:04:00,48.888022,2.365447,27.2,891fb466083ffff,unknown,unknown,,7,2024-11-05
TRK-009,2024-11-05 07:06:00,48.876261,2.369627,29.8,891fb46600bffff,unknown,unknown,,7,2024-11-05
TRK-009,2024-11-05 07:08:00,48.864223,2.374089,42.2,891fb4663dbffff,unknown,unknown,,7,2024-11-05
TRK-009,2024-11-05 07:10:00,48.852065,2.378552,51.4,891fb46634bffff,unknown,unknown,,7,2024-11-05
TRK-009,2024-11-05 07:12:00,48.839723,2.382497,28.3,891fb46443bffff,site:site_bercy,site,,7,2024-11-05
TRK-009,2024-11-05 07:14:00,48.839985,2.382749,0.0,891fb46443bffff,site:site_bercy,site,,7,2024-11-05
TRK-009,2024-11-05 07:19:00,48.839707,2.382394,0.0,891fb46443bffff,site:site_bercy,site,,7,2024-11-05
TRK-009,2024-11-05 07:24:00,48.840069,2.382565,0.0,891fb46443bffff,site:site_bercy,site,,7,2024-11-05
TRK-009,2024-11-05 07:29:00,48.840005,2.382835,0.0,891fb46443bffff,site:site_bercy,site,,7,2024-11-05
TRK-009,2024-11-05 07:34:00,48.839924,2.382577,0.0,891fb46443bffff,site:site_bercy,site,,7,2024-11-05
TRK-009,2024-11-05 07:39:00,48.840028,2.3826,0.0,891fb46443bffff,site:site_bercy,site,,7,2024-11-05
TRK-009,2024-11-05 07:44:00,48.839954,2.382552,0.0,891fb46443bffff,site:site_bercy,site,,7,2024-11-05
TRK-009,2024-11-05 07:49:00,48.839864,2.382906,48.5,891fb46443bffff,site:site_bercy,site,,7,2024-11-05
TRK-009,2024-11-05 07:51:00,48.829005,2.385536,50.6,891fb4640d7ffff,unknown,unknown,,7,2024-11-05
TRK-009,2024-11-05 07:53:00,48.817893,2.388685,51.3,891fb464043ffff,site:site_ivry,site,,7,2024-11-05
TRK-009,2024-11-05 07:55:00,48.80662,2.392047,35.0,891fb464233ffff,site:site_ivry,site,,7,2024-11-05
TRK-009,2024-11-05 07:57:00,48.795555,2.394837,39.7,891fb465c9bffff,unknown,unknown,,7,2024-11-05
TRK-009,2024-11-05 07:59:00,48.784801,2.397821,41.1,891fb465c57ffff,unknown,unknown,,7,2024-11-05
TRK-009,2024-11-05 08:01:00,48.77371,2.401179,37.2,891fb465ea3ffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:03:00,48.762771,2.404273,43.2,891fb465e2fffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:05:00,48.751404,2.407469,45.9,891fb465a13ffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:07:00,48.740345,2.410748,31.2,891fb465a6bffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:09:00,48.729453,2.41381,31.1,891fb46e927ffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:11:00,48.718219,2.416771,52.3,891fb09b68fffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:13:00,48.70748,2.420039,27.2,891fb09b673ffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:15:00,48.69635,2.422976,52.3,891fb09b2c3ffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:17:00,48.685008,2.426326,32.4,891fb09b24bffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:19:00,48.674134,2.429035,44.1,891fb46c93bffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:21:00,48.662879,2.432182,35.2,891fb0996d7ffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:23:00,48.651999,2.435525,30.7,891fb099643ffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:25:00,48.640791,2.438666,42.6,891fb0d65abffff,unknown,unknown,,8,2024-11-05
TRK-009,2024-11-05 08:27:00,48.629977,2.441633,34.7,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-009,2024-11-05 08:29:00,48.629873,2.441569,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-009,2024-11-05 08:34:00,48.629905,2.441513,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-009,2024-11-05 08:39:00,48.629927,2.441445,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-009,2024-11-05 08:44:00,48.62986,2.441426,0.0,891fb0d619bffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-009,2024-11-05 08:49:00,48.629916,2.44162,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-009,2024-11-05 08:54:00,48.629829,2.441608,0.0,891fb0d6193ffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-009,2024-11-05 08:59:00,48.629564,2.441602,0.0,891fb0d619bffff,quarry:quarry_evry,quarry,,8,2024-11-05
TRK-009,2024-11-05 09:04:00,48.629889,2.441696,51.5,891fb0d6193ffff,quarry:quarry_evry,quarry,,9,2024-11-05
TRK-009,2024-11-05 09:06:00,48.640881,2.438908,43.8,891fb0d65abffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:08:00,48.651969,2.435402,32.5,891fb099643ffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:10:00,48.662958,2.432554,46.8,891fb0996d7ffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:12:00,48.674027,2.428881,43.1,891fb46c93bffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:14:00,48.6854,2.426052,40.0,891fb09b24bffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:16:00,48.696151,2.423167,30.2,891fb09b2c3ffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:18:00,48.707059,2.419978,31.2,891fb09b673ffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:20:00,48.718134,2.416457,32.7,891fb09b68fffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:22:00,48.729251,2.413817,42.2,891fb46e927ffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:24:00,48.740389,2.410338,27.5,891fb465a7bffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:26:00,48.751703,2.407127,29.8,891fb465a13ffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:28:00,48.762723,2.404135,31.1,891fb465e2fffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:30:00,48.7737,2.400863,31.6,891fb465ea3ffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:32:00,48.784677,2.397969,51.1,891fb465c57ffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:34:00,48.795635,2.395193,50.0,891fb465c9bffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:36:00,48.806662,2.392023,40.7,891fb4642abffff,site:site_ivry,site,,9,2024-11-05
TRK-009,2024-11-05 09:38:00,48.817831,2.389058,50.2,891fb464043ffff,site:site_ivry,site,,9,2024-11-05
TRK-009,2024-11-05 09:40:00,48.828886,2.385706,52.5,891fb4640d7ffff,unknown,unknown,,9,2024-11-05
TRK-009,2024-11-05 09:42:00,48.840077,2.382814,28.7,891fb46443bffff,site:site_bercy,site,,9,2024-11-05
TRK-009,2024-11-05 09:44:00,48.840004,2.382583,0.0,891fb46443bffff,site:site_bercy,site,,9,2024-11-05
TRK-009,2024-11-05 09:49:00,48.839984,2.382551,0.0,891fb46443bffff,site:site_bercy,site,,9,2024-11-05
TRK-009,2024-11-05 09:54:00,48.840035,2.382558,0.0,891fb46443bffff,site:site_bercy,site,,9,2024-11-05
TRK-009,2024-11-05 09:59:00,48.839973,2.382522,0.0,891fb46443bffff,site:site_bercy,site,,9,2024-11-05
TRK-009,2024-11-05 10:04:00,48.839983,2.382718,0.0,891fb46443bffff,site:site_bercy,site,,10,2024-11-05
TRK-009,2024-11-05 10:09:00,48.840082,2.382557,0.0,891fb46443bffff,site:site_bercy,site,,10,2024-11-05
TRK-009,2024-11-05 10:14:00,48.83977,2.382706,52.6,891fb46443bffff,site:site_bercy,site,,10,2024-11-05
TRK-009,2024-11-05 10:16:00,48.828785,2.388134,49.6,891fb4640d7ffff,unknown,unknown,,10,2024-11-05
TRK-009,2024-11-05 10:18:00,48.817078,2.393247,53.4,891fb464047ffff,site:site_ivry,site,,10,2024-11-05
TRK-009,2024-11-05 10:20:00,48.805853,2.398609,47.6,891fb464237ffff,site:site_ivry,site,,10,2024-11-05
TRK-009,2024-11-05 10:22:00,48.79421,2.404083,37.0,891fb465c87ffff,unknown,unknown,,10,2024-11-05
TRK-009,2024-11-05 10:24:00,48.782709,2.40967,36.2,891fb465c77ffff,unknown,unknown,,10,2024-11-05
TRK-009,2024-11-05 10:26:00,48.771426,2.414571,39.2,891fb4658c7ffff,unknown,unknown,,10,2024-11-05
TRK-009,2024-11-05 10:28:00,48.759996,2.420036,38.0,891fb46587bffff,unknown,unknown,,10,2024-11-05
TRK-009,2024-11-05 10:30:00,48.748493,2.425373,37.0,891fb465a27ffff,unknown,unknown,,10,2024-11-05
TRK-009,2024-11-05 10:32:00,48.736873,2.430976,32.6,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-009,2024-11-05 10:34:00,48.737089,2.430927,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-009,2024-11-05 10:39:00,48.737149,2.430908,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-009,2024-11-05 10:44:00,48.737175,2.430815,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-009,2024-11-05 10:49:00,48.737068,2.430982,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-009,2024-11-05 10:54:00,48.736958,2.430977,0.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-009,2024-11-05 10:59:00,48.737062,2.431119,49.0,891fb09b4bbffff,disposal:disposal_villeneuve,disposal,,10,2024-11-05
TRK-009,2024-11-05 11:01:00,48.748119,2.426364,27.6,891fb465a27ffff,unknown,unknown,,11,2024-11-05
TRK-009,2024-11-05 11:03:00,48.758759,2.421569,32.4,891fb46586bffff,unknown,unknown,,11,2024-11-05
TRK-009,2024-11-05 11:05:00,48.769984,2.417183,30.8,891fb46581bffff,unknown,unknown,,11,2024-11-05
TRK-009,2024-11-05 11:07:00,48.78075,2.412359,41.3,891fb465c2bffff,unknown,unknown,,11,2024-11-05
TRK-009,2024-11-05 11:09:00,48.791639,2.407971,30.7,891fb465cbbffff,unknown,unknown,,11,2024-11-05
TRK-009,2024-11-05 11:11:00,48.802746,2.403091,42.0,891fb464353ffff,unknown,unknown,,11,2024-11-05
TRK-009,2024-11-05 11:13:00,48.813879,2.398586,51.9,891fb46406bffff,site:site_ivry,site,,11,2024-11-05
TRK-009,2024-11-05 11:15:00,48.824625,2.393845,32.3,891fb46401bffff,unknown,unknown,,11,2024-11-05
TRK-009,2024-11-05 11:17:00,48.83567,2.389083,25.6,891fb464093ffff,site:site_bercy,site,,11,2024-11-05
TRK-009,2024-11-05 11:19:00,48.846633,2.384321,27.4,891fb4644a3ffff,site:site_bercy,site,,11,2024-11-05
